Generation,ChromosomeIndex,Fitness_MainPathQuality,Fitness_SumOfFitnessScore
8,69,0.5806451,0.5806451
8,70,0.5806451,0.5806451
8,71,0.5806451,0.5806451
8,72,0.5806451,0.5806451
8,73,0.5806451,0.5806451
8,74,0.5806451,0.5806451
8,75,0.5806451,0.5806451
8,76,0.5806451,0.5806451
8,77,0.5806451,0.5806451
8,78,0.5806451,0.5806451
8,79,0.5806451,0.5806451
8,80,0.5806451,0.5806451
8,81,0.5806451,0.5806451
8,82,0.5806451,0.5806451
8,83,0.5806451,0.5806451
8,84,0.5806451,0.5806451
8,85,0.5806451,0.5806451
8,86,0.5806451,0.5806451
8,87,0.5806451,0.5806451
8,88,0.5806451,0.5806451
8,89,0.5806451,0.5806451
8,90,0.5806451,0.5806451
8,91,0.5806451,0.5806451
8,92,0.5806451,0.5806451
8,93,0.5806451,0.5806451
8,94,0.5806451,0.5806451
8,95,0.5806451,0.5806451
8,96,0.5806451,0.5806451
8,97,0.5806451,0.5806451
8,98,0.5806451,0.5806451
8,99,0.5806451,0.5806451
9,0,0.5806451,0.5806451
9,1,0.5806451,0.5806451
9,2,0.5806451,0.5806451
9,3,0.5806451,0.5806451
9,4,0.5806451,0.5806451
9,5,0.5806451,0.5806451
9,6,0.5806451,0.5806451
9,7,0.5806451,0.5806451
9,8,0.5806451,0.5806451
9,9,0.5806451,0.5806451
9,10,0.5806451,0.5806451
9,11,0.5806451,0.5806451
9,12,0.5806451,0.5806451
9,13,0.5806451,0.5806451
9,14,0.5806451,0.5806451
9,15,0.5806451,0.5806451
9,16,0.5806451,0.5806451
9,17,0.5806451,0.5806451
9,18,0.5806451,0.5806451
9,19,0.5806451,0.5806451
9,20,0.5806451,0.5806451
9,21,0.5806451,0.5806451
9,22,0.5806451,0.5806451
9,23,0.5806451,0.5806451
9,24,0.5806451,0.5806451
9,25,0.5806451,0.5806451
9,26,0.5806451,0.5806451
9,27,0.5806451,0.5806451
9,28,0.5806451,0.5806451
9,29,0.5806451,0.5806451
9,30,0.5806451,0.5806451
9,31,0.5806451,0.5806451
9,32,0.5806451,0.5806451
9,33,0.5806451,0.5806451
9,34,0.5806451,0.5806451
9,35,0.5806451,0.5806451
9,36,0.5806451,0.5806451
9,37,0.5806451,0.5806451
9,38,0.5806451,0.5806451
9,39,0.5806451,0.5806451
9,40,0.5806451,0.5806451
9,41,0.5806451,0.5806451
9,42,0.5806451,0.5806451
9,43,0.5806451,0.5806451
9,44,0.5806451,0.5806451
9,45,0.5806451,0.5806451
9,46,0.5806451,0.5806451
9,47,0.5806451,0.5806451
9,48,0.5806451,0.5806451
9,49,0.5806451,0.5806451
9,50,0.5806451,0.5806451
9,51,0.5806451,0.5806451
9,52,0.5806451,0.5806451
9,53,0.5806451,0.5806451
9,54,0.5806451,0.5806451
9,55,0.5806451,0.5806451
9,56,0.5806451,0.5806451
9,57,0.5806451,0.5806451
9,58,0.5806451,0.5806451
9,59,0.5806451,0.5806451
9,60,0.5806451,0.5806451
9,61,0.5806451,0.5806451
9,62,0.5806451,0.5806451
9,63,0.5806451,0.5806451
9,64,0.5806451,0.5806451
9,65,0.5806451,0.5806451
9,66,0.5806451,0.5806451
9,67,0.5806451,0.5806451
9,68,0.5806451,0.5806451
9,69,0.5806451,0.5806451
9,70,0.5806451,0.5806451
9,71,0.5806451,0.5806451
9,72,0.5806451,0.5806451
9,73,0.5806451,0.5806451
9,74,0.5806451,0.5806451
9,75,0.5806451,0.5806451
9,76,0.5806451,0.5806451
9,77,0.5806451,0.5806451
9,78,0.5806451,0.5806451
9,79,0.5806451,0.5806451
9,80,0.5806451,0.5806451
9,81,0.5806451,0.5806451
9,82,0.5806451,0.5806451
9,83,0.5806451,0.5806451
9,84,0.5806451,0.5806451
9,85,0.5806451,0.5806451
9,86,0.5806451,0.5806451
9,87,0.5806451,0.5806451
9,88,0.5806451,0.5806451
9,89,0.5806451,0.5806451
9,90,0.5806451,0.5806451
9,91,0.5806451,0.5806451
9,92,0.5806451,0.5806451
9,93,0.5806451,0.5806451
9,94,0.5806451,0.5806451
9,95,0.5806451,0.5806451
9,96,0.5806451,0.5806451
9,97,0.5806451,0.5806451
9,98,0.5806451,0.5806451
9,99,0.5806451,0.5806451
10,0,0.5806451,0.5806451
10,1,0.5806451,0.5806451
10,2,0.5806451,0.5806451
10,3,0.5806451,0.5806451
10,4,0.5806451,0.5806451
10,5,0.5806451,0.5806451
10,6,0.5806451,0.5806451
10,7,0.5806451,0.5806451
10,8,0.5806451,0.5806451
10,9,0.5806451,0.5806451
10,10,0.5806451,0.5806451
10,11,0.5806451,0.5806451
10,12,0.5806451,0.5806451
10,13,0.5806451,0.5806451
10,14,0.5806451,0.5806451
10,15,0.5806451,0.5806451
10,16,0.5806451,0.5806451
10,17,0.5806451,0.5806451
10,18,0.5806451,0.5806451
10,19,0.5806451,0.5806451
10,20,0.5806451,0.5806451
10,21,0.5806451,0.5806451
10,22,0.5806451,0.5806451
10,23,0.5806451,0.5806451
10,24,0.5806451,0.5806451
10,25,0.5806451,0.5806451
10,26,0.5806451,0.5806451
10,27,0.5806451,0.5806451
10,28,0.5806451,0.5806451
10,29,0.5806451,0.5806451
10,30,0.5806451,0.5806451
10,31,0.5806451,0.5806451
10,32,0.5806451,0.5806451
10,33,0.5806451,0.5806451
10,34,0.5806451,0.5806451
10,35,0.5806451,0.5806451
10,36,0.5806451,0.5806451
10,37,0.5806451,0.5806451
10,38,0.5806451,0.5806451
10,39,0.5806451,0.5806451
10,40,0.5806451,0.5806451
10,41,0.5806451,0.5806451
10,42,0.5806451,0.5806451
10,43,0.5806451,0.5806451
10,44,0.5806451,0.5806451
10,45,0.5806451,0.5806451
10,46,0.5806451,0.5806451
10,47,0.5806451,0.5806451
10,48,0.5806451,0.5806451
10,49,0.5806451,0.5806451
10,50,0.5806451,0.5806451
10,51,0.5806451,0.5806451
10,52,0.5806451,0.5806451
10,53,0.5806451,0.5806451
10,54,0.5806451,0.5806451
10,55,0.5806451,0.5806451
10,56,0.5806451,0.5806451
10,57,0.5806451,0.5806451
10,58,0.5806451,0.5806451
10,59,0.5806451,0.5806451
10,60,0.5806451,0.5806451
10,61,0.5806451,0.5806451
10,62,0.5806451,0.5806451
10,63,0.5806451,0.5806451
10,64,0.5806451,0.5806451
10,65,0.5806451,0.5806451
10,66,0.5806451,0.5806451
10,67,0.5806451,0.5806451
10,68,0.5806451,0.5806451
10,69,0.5806451,0.5806451
10,70,0.5806451,0.5806451
10,71,0.5806451,0.5806451
10,72,0.5806451,0.5806451
10,73,0.5806451,0.5806451
10,74,0.5806451,0.5806451
10,75,0.5806451,0.5806451
10,76,0.5806451,0.5806451
10,77,0.5806451,0.5806451
10,78,0.5806451,0.5806451
10,79,0.5806451,0.5806451
10,80,0.5806451,0.5806451
10,81,0.5806451,0.5806451
10,82,0.5806451,0.5806451
10,83,0.5806451,0.5806451
10,84,0.5806451,0.5806451
10,85,0.5806451,0.5806451
10,86,0.5806451,0.5806451
10,87,0.5806451,0.5806451
10,88,0.5806451,0.5806451
10,89,0.5806451,0.5806451
10,90,0.5806451,0.5806451
10,91,0.5806451,0.5806451
10,92,0.5806451,0.5806451
10,93,0.5806451,0.5806451
10,94,0.5806451,0.5806451
10,95,0.5806451,0.5806451
10,96,0.5806451,0.5806451
10,97,0.5806451,0.5806451
10,98,0.5806451,0.5806451
10,99,0.5806451,0.5806451
11,0,0.5806451,0.5806451
11,1,0.5806451,0.5806451
11,2,0.5806451,0.5806451
11,3,0.5806451,0.5806451
11,4,0.5806451,0.5806451
11,5,0.5806451,0.5806451
11,6,0.5806451,0.5806451
11,7,0.5806451,0.5806451
11,8,0.5806451,0.5806451
11,9,0.5806451,0.5806451
11,10,0.5806451,0.5806451
11,11,0.5806451,0.5806451
11,12,0.5806451,0.5806451
11,13,0.5806451,0.5806451
11,14,0.5806451,0.5806451
11,15,0.5806451,0.5806451
11,16,0.5806451,0.5806451
11,17,0.5806451,0.5806451
11,18,0.5806451,0.5806451
11,19,0.5806451,0.5806451
11,20,0.5806451,0.5806451
11,21,0.5806451,0.5806451
11,22,0.5806451,0.5806451
11,23,0.5806451,0.5806451
11,24,0.5806451,0.5806451
11,25,0.5806451,0.5806451
11,26,0.5806451,0.5806451
11,27,0.5806451,0.5806451
11,28,0.5806451,0.5806451
11,29,0.5806451,0.5806451
11,30,0.5806451,0.5806451
11,31,0.5806451,0.5806451
11,32,0.5806451,0.5806451
11,33,0.5806451,0.5806451
11,34,0.5806451,0.5806451
11,35,0.5806451,0.5806451
11,36,0.5806451,0.5806451
11,37,0.5806451,0.5806451
11,38,0.5806451,0.5806451
11,39,0.5806451,0.5806451
11,40,0.5806451,0.5806451
11,41,0.5806451,0.5806451
11,42,0.5806451,0.5806451
11,43,0.5806451,0.5806451
11,44,0.5806451,0.5806451
11,45,0.5806451,0.5806451
11,46,0.5806451,0.5806451
11,47,0.5806451,0.5806451
11,48,0.5806451,0.5806451
11,49,0.5806451,0.5806451
11,50,0.5806451,0.5806451
11,51,0.5806451,0.5806451
11,52,0.5806451,0.5806451
11,53,0.5806451,0.5806451
11,54,0.5806451,0.5806451
11,55,0.5806451,0.5806451
11,56,0.5806451,0.5806451
11,57,0.5806451,0.5806451
11,58,0.5806451,0.5806451
11,59,0.5806451,0.5806451
11,60,0.5806451,0.5806451
11,61,0.5806451,0.5806451
11,62,0.5806451,0.5806451
11,63,0.5806451,0.5806451
11,64,0.5806451,0.5806451
11,65,0.5806451,0.5806451
11,66,0.5806451,0.5806451
11,67,0.5806451,0.5806451
11,68,0.5806451,0.5806451
11,69,0.5806451,0.5806451
11,70,0.5806451,0.5806451
11,71,0.5806451,0.5806451
11,72,0.5806451,0.5806451
11,73,0.5806451,0.5806451
11,74,0.5806451,0.5806451
11,75,0.5806451,0.5806451
11,76,0.5806451,0.5806451
11,77,0.5806451,0.5806451
11,78,0.5806451,0.5806451
11,79,0.5806451,0.5806451
11,80,0.5806451,0.5806451
11,81,0.5806451,0.5806451
11,82,0.5806451,0.5806451
11,83,0.5806451,0.5806451
11,84,0.5806451,0.5806451
11,85,0.5806451,0.5806451
11,86,0.5806451,0.5806451
11,87,0.5806451,0.5806451
11,88,0.5806451,0.5806451
11,89,0.5806451,0.5806451
11,90,0.5806451,0.5806451
11,91,0.5806451,0.5806451
11,92,0.5806451,0.5806451
11,93,0.5806451,0.5806451
11,94,0.5806451,0.5806451
11,95,0.5806451,0.5806451
11,96,0.5806451,0.5806451
11,97,0.5806451,0.5806451
11,98,0.5806451,0.5806451
11,99,0.5806451,0.5806451
12,0,0.5806451,0.5806451
12,1,0.5806451,0.5806451
12,2,0.5806451,0.5806451
12,3,0.5806451,0.5806451
12,4,0.5806451,0.5806451
12,5,0.5806451,0.5806451
12,6,0.5806451,0.5806451
12,7,0.5806451,0.5806451
12,8,0.5806451,0.5806451
12,9,0.5806451,0.5806451
12,10,0.5806451,0.5806451
12,11,0.5806451,0.5806451
12,12,0.5806451,0.5806451
12,13,0.5806451,0.5806451
12,14,0.5806451,0.5806451
12,15,0.5806451,0.5806451
12,16,0.5806451,0.5806451
12,17,0.5806451,0.5806451
12,18,0.5806451,0.5806451
12,19,0.5806451,0.5806451
12,20,0.5806451,0.5806451
12,21,0.5806451,0.5806451
12,22,0.5806451,0.5806451
12,23,0.5806451,0.5806451
12,24,0.5806451,0.5806451
12,25,0.5806451,0.5806451
12,26,0.5806451,0.5806451
12,27,0.5806451,0.5806451
12,28,0.5806451,0.5806451
12,29,0.5806451,0.5806451
12,30,0.5806451,0.5806451
12,31,0.5806451,0.5806451
12,32,0.5806451,0.5806451
12,33,0.5806451,0.5806451
12,34,0.5806451,0.5806451
12,35,0.5806451,0.5806451
12,36,0.5806451,0.5806451
12,37,0.5806451,0.5806451
12,38,0.5806451,0.5806451
12,39,0.5806451,0.5806451
12,40,0.5806451,0.5806451
12,41,0.5806451,0.5806451
12,42,0.5806451,0.5806451
12,43,0.5806451,0.5806451
12,44,0.5806451,0.5806451
12,45,0.5806451,0.5806451
12,46,0.5806451,0.5806451
12,47,0.5806451,0.5806451
12,48,0.5806451,0.5806451
12,49,0.5806451,0.5806451
12,50,0.5806451,0.5806451
12,51,0.5806451,0.5806451
12,52,0.5806451,0.5806451
12,53,0.5806451,0.5806451
12,54,0.5806451,0.5806451
12,55,0.5806451,0.5806451
12,56,0.5806451,0.5806451
12,57,0.5806451,0.5806451
12,58,0.5806451,0.5806451
12,59,0.5806451,0.5806451
12,60,0.5806451,0.5806451
12,61,0.5806451,0.5806451
12,62,0.5806451,0.5806451
12,63,0.5806451,0.5806451
12,64,0.5806451,0.5806451
12,65,0.5806451,0.5806451
12,66,0.5806451,0.5806451
12,67,0.5806451,0.5806451
12,68,0.5806451,0.5806451
12,69,0.5806451,0.5806451
12,70,0.5806451,0.5806451
12,71,0.5806451,0.5806451
12,72,0.5806451,0.5806451
12,73,0.5806451,0.5806451
12,74,0.5806451,0.5806451
12,75,0.5806451,0.5806451
12,76,0.5806451,0.5806451
12,77,0.5806451,0.5806451
12,78,0.5806451,0.5806451
12,79,0.5806451,0.5806451
12,80,0.5806451,0.5806451
12,81,0.5806451,0.5806451
12,82,0.5806451,0.5806451
12,83,0.5806451,0.5806451
12,84,0.5806451,0.5806451
12,85,0.5806451,0.5806451
12,86,0.5806451,0.5806451
12,87,0.5806451,0.5806451
12,88,0.5806451,0.5806451
12,89,0.5806451,0.5806451
12,90,0.5806451,0.5806451
12,91,0.5806451,0.5806451
12,92,0.5806451,0.5806451
12,93,0.5806451,0.5806451
12,94,0.5806451,0.5806451
12,95,0.5806451,0.5806451
12,96,0.5806451,0.5806451
12,97,0.5806451,0.5806451
12,98,0.5806451,0.5806451
12,99,0.5806451,0.5806451
13,0,0.5806451,0.5806451
13,1,0.5806451,0.5806451
13,2,0.5806451,0.5806451
13,3,0.5806451,0.5806451
13,4,0.5806451,0.5806451
13,5,0.5806451,0.5806451
13,6,0.5806451,0.5806451
13,7,0.5806451,0.5806451
13,8,0.5806451,0.5806451
13,9,0.5806451,0.5806451
13,10,0.5806451,0.5806451
13,11,0.5806451,0.5806451
13,12,0.5806451,0.5806451
13,13,0.5806451,0.5806451
13,14,0.5806451,0.5806451
13,15,0.5806451,0.5806451
13,16,0.5806451,0.5806451
13,17,0.5806451,0.5806451
13,18,0.5806451,0.5806451
13,19,0.5806451,0.5806451
13,20,0.5806451,0.5806451
13,21,0.5806451,0.5806451
13,22,0.5806451,0.5806451
13,23,0.5806451,0.5806451
13,24,0.5806451,0.5806451
13,25,0.5806451,0.5806451
13,26,0.5806451,0.5806451
13,27,0.5806451,0.5806451
13,28,0.5806451,0.5806451
13,29,0.5806451,0.5806451
13,30,0.5806451,0.5806451
13,31,0.5806451,0.5806451
13,32,0.5806451,0.5806451
13,33,0.5806451,0.5806451
13,34,0.5806451,0.5806451
13,35,0.5806451,0.5806451
13,36,0.5806451,0.5806451
13,37,0.5806451,0.5806451
13,38,0.5806451,0.5806451
13,39,0.5806451,0.5806451
13,40,0.5806451,0.5806451
13,41,0.5806451,0.5806451
13,42,0.5806451,0.5806451
13,43,0.5806451,0.5806451
13,44,0.5806451,0.5806451
13,45,0.5806451,0.5806451
13,46,0.5806451,0.5806451
13,47,0.5806451,0.5806451
13,48,0.5806451,0.5806451
13,49,0.5806451,0.5806451
13,50,0.5806451,0.5806451
13,51,0.5806451,0.5806451
13,52,0.5806451,0.5806451
13,53,0.5806451,0.5806451
13,54,0.5806451,0.5806451
13,55,0.5806451,0.5806451
13,56,0.5806451,0.5806451
13,57,0.5806451,0.5806451
13,58,0.5806451,0.5806451
13,59,0.5806451,0.5806451
13,60,0.5806451,0.5806451
13,61,0.5806451,0.5806451
13,62,0.5806451,0.5806451
13,63,0.5806451,0.5806451
13,64,0.5806451,0.5806451
13,65,0.5806451,0.5806451
13,66,0.5806451,0.5806451
13,67,0.5806451,0.5806451
13,68,0.5806451,0.5806451
13,69,0.5806451,0.5806451
13,70,0.5806451,0.5806451
13,71,0.5806451,0.5806451
13,72,0.5806451,0.5806451
13,73,0.5806451,0.5806451
13,74,0.5806451,0.5806451
13,75,0.5806451,0.5806451
13,76,0.5806451,0.5806451
13,77,0.5806451,0.5806451
13,78,0.5806451,0.5806451
13,79,0.5806451,0.5806451
13,80,0.5806451,0.5806451
13,81,0.5806451,0.5806451
13,82,0.5806451,0.5806451
13,83,0.5806451,0.5806451
13,84,0.5806451,0.5806451
13,85,0.5806451,0.5806451
13,86,0.5806451,0.5806451
13,87,0.5806451,0.5806451
13,88,0.5806451,0.5806451
13,89,0.5806451,0.5806451
13,90,0.5806451,0.5806451
13,91,0.5806451,0.5806451
13,92,0.5806451,0.5806451
13,93,0.5806451,0.5806451
13,94,0.5806451,0.5806451
13,95,0.5806451,0.5806451
13,96,0.5806451,0.5806451
13,97,0.5806451,0.5806451
13,98,0.5806451,0.5806451
13,99,0.5806451,0.5806451
14,0,0.5806451,0.5806451
14,1,0.5806451,0.5806451
14,2,0.5806451,0.5806451
14,3,0.5806451,0.5806451
14,4,0.5806451,0.5806451
14,5,0.5806451,0.5806451
14,6,0.5806451,0.5806451
14,7,0.5806451,0.5806451
14,8,0.5806451,0.5806451
14,9,0.5806451,0.5806451
14,10,0.5806451,0.5806451
14,11,0.5806451,0.5806451
14,12,0.5806451,0.5806451
14,13,0.5806451,0.5806451
14,14,0.5806451,0.5806451
14,15,0.5806451,0.5806451
14,16,0.5806451,0.5806451
14,17,0.5806451,0.5806451
14,18,0.5806451,0.5806451
14,19,0.5806451,0.5806451
14,20,0.5806451,0.5806451
14,21,0.5806451,0.5806451
14,22,0.5806451,0.5806451
14,23,0.5806451,0.5806451
14,24,0.5806451,0.5806451
14,25,0.5806451,0.5806451
14,26,0.5806451,0.5806451
14,27,0.5806451,0.5806451
14,28,0.5806451,0.5806451
14,29,0.5806451,0.5806451
14,30,0.5806451,0.5806451
14,31,0.5806451,0.5806451
14,32,0.5806451,0.5806451
14,33,0.5806451,0.5806451
14,34,0.5806451,0.5806451
14,35,0.5806451,0.5806451
14,36,0.5806451,0.5806451
14,37,0.5806451,0.5806451
14,38,0.5806451,0.5806451
14,39,0.5806451,0.5806451
14,40,0.5806451,0.5806451
14,41,0.5806451,0.5806451
14,42,0.5806451,0.5806451
14,43,0.5806451,0.5806451
14,44,0.5806451,0.5806451
14,45,0.5806451,0.5806451
14,46,0.5806451,0.5806451
14,47,0.5806451,0.5806451
14,48,0.5806451,0.5806451
14,49,0.5806451,0.5806451
14,50,0.5806451,0.5806451
14,51,0.5806451,0.5806451
14,52,0.5806451,0.5806451
14,53,0.5806451,0.5806451
14,54,0.5806451,0.5806451
14,55,0.5806451,0.5806451
14,56,0.5806451,0.5806451
14,57,0.5806451,0.5806451
14,58,0.5806451,0.5806451
14,59,0.5806451,0.5806451
14,60,0.5806451,0.5806451
14,61,0.5806451,0.5806451
14,62,0.5806451,0.5806451
14,63,0.5806451,0.5806451
14,64,0.5806451,0.5806451
14,65,0.5806451,0.5806451
14,66,0.5806451,0.5806451
14,67,0.5806451,0.5806451
14,68,0.5806451,0.5806451
14,69,0.5806451,0.5806451
14,70,0.5806451,0.5806451
14,71,0.5806451,0.5806451
14,72,0.5806451,0.5806451
14,73,0.5806451,0.5806451
14,74,0.5806451,0.5806451
14,75,0.5806451,0.5806451
14,76,0.5806451,0.5806451
14,77,0.5806451,0.5806451
14,78,0.5806451,0.5806451
14,79,0.5806451,0.5806451
14,80,0.5806451,0.5806451
14,81,0.5806451,0.5806451
14,82,0.5806451,0.5806451
14,83,0.5806451,0.5806451
14,84,0.5806451,0.5806451
14,85,0.5806451,0.5806451
14,86,0.5806451,0.5806451
14,87,0.5806451,0.5806451
14,88,0.5806451,0.5806451
14,89,0.5806451,0.5806451
14,90,0.5806451,0.5806451
14,91,0.5806451,0.5806451
14,92,0.5806451,0.5806451
14,93,0.5806451,0.5806451
14,94,0.5806451,0.5806451
14,95,0.5806451,0.5806451
14,96,0.5806451,0.5806451
14,97,0.5806451,0.5806451
14,98,0.5806451,0.5806451
14,99,0.5806451,0.5806451
15,0,0.5806451,0.5806451
15,1,0.5806451,0.5806451
15,2,0.5806451,0.5806451
15,3,0.5806451,0.5806451
15,4,0.5806451,0.5806451
15,5,0.5806451,0.5806451
15,6,0.5806451,0.5806451
15,7,0.5806451,0.5806451
15,8,0.5806451,0.5806451
15,9,0.5806451,0.5806451
15,10,0.5806451,0.5806451
15,11,0.5806451,0.5806451
15,12,0.5806451,0.5806451
15,13,0.5806451,0.5806451
15,14,0.5806451,0.5806451
15,15,0.5806451,0.5806451
15,16,0.5806451,0.5806451
15,17,0.5806451,0.5806451
15,18,0.5806451,0.5806451
15,19,0.5806451,0.5806451
15,20,0.5806451,0.5806451
15,21,0.5806451,0.5806451
15,22,0.5806451,0.5806451
15,23,0.5806451,0.5806451
15,24,0.5806451,0.5806451
15,25,0.5806451,0.5806451
15,26,0.5806451,0.5806451
15,27,0.5806451,0.5806451
15,28,0.5806451,0.5806451
15,29,0.5806451,0.5806451
15,30,0.5806451,0.5806451
15,31,0.5806451,0.5806451
15,32,0.5806451,0.5806451
15,33,0.5806451,0.5806451
15,34,0.5806451,0.5806451
15,35,0.5806451,0.5806451
15,36,0.5806451,0.5806451
15,37,0.5806451,0.5806451
15,38,0.5806451,0.5806451
15,39,0.5806451,0.5806451
15,40,0.5806451,0.5806451
15,41,0.5806451,0.5806451
15,42,0.5806451,0.5806451
15,43,0.5806451,0.5806451
15,44,0.5806451,0.5806451
15,45,0.5806451,0.5806451
15,46,0.5806451,0.5806451
15,47,0.5806451,0.5806451
15,48,0.5806451,0.5806451
15,49,0.5806451,0.5806451
15,50,0.5806451,0.5806451
15,51,0.5806451,0.5806451
15,52,0.5806451,0.5806451
15,53,0.5806451,0.5806451
15,54,0.5806451,0.5806451
15,55,0.5806451,0.5806451
15,56,0.5806451,0.5806451
15,57,0.5806451,0.5806451
15,58,0.5806451,0.5806451
15,59,0.5806451,0.5806451
15,60,0.5806451,0.5806451
15,61,0.5806451,0.5806451
15,62,0.5806451,0.5806451
15,63,0.5806451,0.5806451
15,64,0.5806451,0.5806451
15,65,0.5806451,0.5806451
15,66,0.5806451,0.5806451
15,67,0.5806451,0.5806451
15,68,0.5806451,0.5806451
15,69,0.5806451,0.5806451
15,70,0.5806451,0.5806451
15,71,0.5806451,0.5806451
15,72,0.5806451,0.5806451
15,73,0.5806451,0.5806451
15,74,0.5806451,0.5806451
15,75,0.5806451,0.5806451
15,76,0.5806451,0.5806451
15,77,0.5806451,0.5806451
15,78,0.5806451,0.5806451
15,79,0.5806451,0.5806451
15,80,0.5806451,0.5806451
15,81,0.5806451,0.5806451
15,82,0.5806451,0.5806451
15,83,0.5806451,0.5806451
15,84,0.5806451,0.5806451
15,85,0.5806451,0.5806451
15,86,0.5806451,0.5806451
15,87,0.5806451,0.5806451
15,88,0.5806451,0.5806451
15,89,0.5806451,0.5806451
15,90,0.5806451,0.5806451
15,91,0.5806451,0.5806451
15,92,0.5806451,0.5806451
15,93,0.5806451,0.5806451
15,94,0.5806451,0.5806451
15,95,0.5806451,0.5806451
15,96,0.5806451,0.5806451
15,97,0.5806451,0.5806451
15,98,0.5806451,0.5806451
15,99,0.5806451,0.5806451
16,0,0.5806451,0.5806451
16,1,0.5806451,0.5806451
16,2,0.5806451,0.5806451
16,3,0.5806451,0.5806451
16,4,0.5806451,0.5806451
16,5,0.5806451,0.5806451
16,6,0.5806451,0.5806451
16,7,0.5806451,0.5806451
16,8,0.5806451,0.5806451
16,9,0.5806451,0.5806451
16,10,0.5806451,0.5806451
16,11,0.5806451,0.5806451
16,12,0.5806451,0.5806451
16,13,0.5806451,0.5806451
16,14,0.5806451,0.5806451
16,15,0.5806451,0.5806451
16,16,0.5806451,0.5806451
16,17,0.5806451,0.5806451
16,18,0.5806451,0.5806451
16,19,0.5806451,0.5806451
16,20,0.5806451,0.5806451
16,21,0.5806451,0.5806451
16,22,0.5806451,0.5806451
16,23,0.5806451,0.5806451
16,24,0.5806451,0.5806451
16,25,0.5806451,0.5806451
16,26,0.5806451,0.5806451
16,27,0.5806451,0.5806451
16,28,0.5806451,0.5806451
16,29,0.5806451,0.5806451
16,30,0.5806451,0.5806451
16,31,0.5806451,0.5806451
16,32,0.5806451,0.5806451
16,33,0.5806451,0.5806451
16,34,0.5806451,0.5806451
16,35,0.5806451,0.5806451
16,36,0.5806451,0.5806451
16,37,0.5806451,0.5806451
16,38,0.5806451,0.5806451
16,39,0.5806451,0.5806451
16,40,0.5806451,0.5806451
16,41,0.5806451,0.5806451
16,42,0.5806451,0.5806451
16,43,0.5806451,0.5806451
16,44,0.5806451,0.5806451
16,45,0.5806451,0.5806451
16,46,0.5806451,0.5806451
16,47,0.5806451,0.5806451
16,48,0.5806451,0.5806451
16,49,0.5806451,0.5806451
16,50,0.5806451,0.5806451
16,51,0.5806451,0.5806451
16,52,0.5806451,0.5806451
16,53,0.5806451,0.5806451
16,54,0.5806451,0.5806451
16,55,0.5806451,0.5806451
16,56,0.5806451,0.5806451
16,57,0.5806451,0.5806451
16,58,0.5806451,0.5806451
16,59,0.5806451,0.5806451
16,60,0.5806451,0.5806451
16,61,0.5806451,0.5806451
16,62,0.5806451,0.5806451
16,63,0.5806451,0.5806451
16,64,0.5806451,0.5806451
16,65,0.5806451,0.5806451
16,66,0.5806451,0.5806451
16,67,0.5806451,0.5806451
16,68,0.5806451,0.5806451
16,69,0.5806451,0.5806451
16,70,0.5806451,0.5806451
16,71,0.5806451,0.5806451
16,72,0.5806451,0.5806451
16,73,0.5806451,0.5806451
16,74,0.5806451,0.5806451
16,75,0.5806451,0.5806451
16,76,0.5806451,0.5806451
16,77,0.5806451,0.5806451
16,78,0.5806451,0.5806451
16,79,0.5806451,0.5806451
16,80,0.5806451,0.5806451
16,81,0.5806451,0.5806451
16,82,0.5806451,0.5806451
16,83,0.5806451,0.5806451
16,84,0.5806451,0.5806451
16,85,0.5806451,0.5806451
16,86,0.5806451,0.5806451
16,87,0.5806451,0.5806451
16,88,0.5806451,0.5806451
16,89,0.5806451,0.5806451
16,90,0.5806451,0.5806451
16,91,0.5806451,0.5806451
16,92,0.5806451,0.5806451
16,93,0.5806451,0.5806451
16,94,0.5806451,0.5806451
16,95,0.5806451,0.5806451
16,96,0.5806451,0.5806451
16,97,0.5806451,0.5806451
16,98,0.5806451,0.5806451
16,99,0.5806451,0.5806451
17,0,0.5806451,0.5806451
17,1,0.5806451,0.5806451
17,2,0.5806451,0.5806451
17,3,0.5806451,0.5806451
17,4,0.5806451,0.5806451
17,5,0.5806451,0.5806451
17,6,0.5806451,0.5806451
17,7,0.5806451,0.5806451
17,8,0.5806451,0.5806451
17,9,0.5806451,0.5806451
17,10,0.5806451,0.5806451
17,11,0.5806451,0.5806451
17,12,0.5806451,0.5806451
17,13,0.5806451,0.5806451
17,14,0.5806451,0.5806451
17,15,0.5806451,0.5806451
17,16,0.5806451,0.5806451
17,17,0.5806451,0.5806451
17,18,0.5806451,0.5806451
17,19,0.5806451,0.5806451
17,20,0.5806451,0.5806451
17,21,0.5806451,0.5806451
17,22,0.5806451,0.5806451
17,23,0.5806451,0.5806451
17,24,0.5806451,0.5806451
17,25,0.5806451,0.5806451
17,26,0.5806451,0.5806451
17,27,0.5806451,0.5806451
17,28,0.5806451,0.5806451
17,29,0.5806451,0.5806451
17,30,0.5806451,0.5806451
17,31,0.5806451,0.5806451
17,32,0.5806451,0.5806451
17,33,0.5806451,0.5806451
17,34,0.5806451,0.5806451
17,35,0.5806451,0.5806451
17,36,0.5806451,0.5806451
17,37,0.5806451,0.5806451
17,38,0.5806451,0.5806451
17,39,0.5806451,0.5806451
17,40,0.5806451,0.5806451
